code,product_name,ingredient_id,inci_name,is_functional,macro_category,macro_id
3560070883387,Gel douche menthe,1477,Disodium Laureth Sulfosuccinate,1,Body_Care,2
3560070883387,Gel douche menthe,102,Sodium Chloride,1,Body_Care,2
3560070883387,Gel douche menthe,21,Phenoxyethanol,0,Body_Care,2
3560070883387,Gel douche menthe,2795,Peg-18 Glyceryl Oleatecocoate,1,Body_Care,2
3560070883387,Gel douche menthe,19,Glycerin,1,Body_Care,2
3560070883387,Gel douche menthe,93,Sodium Benzoate,1,Body_Care,2
3560070883387,Gel douche menthe,207,Tetrasodium Edta,1,Body_Care,2
3560070883387,Gel douche menthe,1099,Coconut Acid,1,Body_Care,2
3560070883387,Gel douche menthe,318,Sodium Bicarbonate,1,Body_Care,2
3560070883387,Gel douche menthe,50,Citric Acid,1,Body_Care,2
3560070883387,Gel douche menthe,97,Limonene,0,Body_Care,2
3560070883387,Gel douche menthe,95,Hexyl Cinnamal,1,Body_Care,2
3560070883387,Gel douche menthe,96,Linalool,0,Body_Care,2
3560070883387,Gel douche menthe,10310,Benzotriazolyl,1,Body_Care,2
3560070883387,Gel douche menthe,10311,Dodecyl P-Cresol,1,Body_Care,2
3560070883387,Gel douche menthe,279,Polyquaternium-10,1,Body_Care,2
3560070883387,Gel douche menthe,155,Propylene Glycol,1,Body_Care,2
3560070883387,Gel douche menthe,495,Panax Ginseng Root Extract,1,Body_Care,2
3560070883387,Gel douche menthe,4613,Mentha Piperita Leaf Extract,1,Body_Care,2
3560070883387,Gel douche menthe,181,Ci 42090,1,Body_Care,2
3560070883387,Gel douche menthe,234,Potassium Sorbate,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,1,Water,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,271,Sodium Laureth Sulfate,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,19,Glycerin,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,25,Lauryl Glucoside,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,48,Cocamidopropyl Betaine,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,2182,Peg-200 Hydrogenated Glyceryl Palmate,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,90,Fragrance,0,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,21,Phenoxyethanol,0,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,102,Sodium Chloride,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,275,Peg-7 Glyceryl Cocoate,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,272,Glycol Distearate,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,490,Ppg-1-Peg-9 Lauryl Glycol Ether,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,1227,Laureth-4,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,2333,Styreneacrylates Copolymer,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,93,Sodium Benzoate,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,1099,Coconut Acid,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,50,Citric Acid,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,445,Polyquaternium-7,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,4456,Formic Acid,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,8,Oil,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,155,Propylene Glycol,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,2033,Cetearyl Glucoside,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,224,Sodium Hydroxide,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,354,Gardenia Tahitensis Flower Extract,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,234,Potassium Sorbate,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,499,Glyceryl Stearate Se,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,49,Xanthan Gum,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,550,Cocos Nucifera Fruit Extract,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,37,Sorbitol,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,24,Benzoic Acid,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,178,Aroma,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,121,Dehydroacetic Acid,1,Body_Care,2
3560070883417,Crème de douche Lait de coco hydratante,190,Ethylhexylglycerin,0,Body_Care,2
3560070883448,Gel douche hypoallergénique peaux sensibles,1,Water,1,Body_Care,2
3560070883448,Gel douche hypoallergénique peaux sensibles,271,Sodium Laureth Sulfate,1,Body_Care,2
3560070883448,Gel douche hypoallergénique peaux sensibles,19,Glycerin,1,Body_Care,2
3560070883448,Gel douche hypoallergénique peaux sensibles,48,Cocamidopropyl Betaine,1,Body_Care,2
3560070883448,Gel douche hypoallergénique peaux sensibles,102,Sodium Chloride,1,Body_Care,2
3560070883448,Gel douche hypoallergénique peaux sensibles,90,Fragrance,0,Body_Care,2
3560070883448,Gel douche hypoallergénique peaux sensibles,93,Sodium Benzoate,1,Body_Care,2
3560070883448,Gel douche hypoallergénique peaux sensibles,50,Citric Acid,1,Body_Care,2
3560070883448,Gel douche hypoallergénique peaux sensibles,234,Potassium Sorbate,1,Body_Care,2
3560070883448,Gel douche hypoallergénique peaux sensibles,224,Sodium Hydroxide,1,Body_Care,2
3560070883479,Gel douche hypoallergénique peaux sensibles,1,Water,1,Body_Care,2
3560070883479,Gel douche hypoallergénique peaux sensibles,271,Sodium Laureth Sulfate,1,Body_Care,2
3560070883479,Gel douche hypoallergénique peaux sensibles,19,Glycerin,1,Body_Care,2
3560070883479,Gel douche hypoallergénique peaux sensibles,48,Cocamidopropyl Betaine,1,Body_Care,2
3560070883479,Gel douche hypoallergénique peaux sensibles,102,Sodium Chloride,1,Body_Care,2
3560070883479,Gel douche hypoallergénique peaux sensibles,90,Fragrance,0,Body_Care,2
3560070883479,Gel douche hypoallergénique peaux sensibles,93,Sodium Benzoate,1,Body_Care,2
3560070883479,Gel douche hypoallergénique peaux sensibles,50,Citric Acid,1,Body_Care,2
3560070883479,Gel douche hypoallergénique peaux sensibles,234,Potassium Sorbate,1,Body_Care,2
3560070883479,Gel douche hypoallergénique peaux sensibles,224,Sodium Hydroxide,1,Body_Care,2
3560070883608,Eau de cologne,156,Alcohol Denat,1,Perfumes,20
3560070883608,Eau de cologne,1,Water,1,Perfumes,20
3560070883608,Eau de cologne,90,Fragrance,0,Perfumes,20
3560070883608,Eau de cologne,97,Limonene,0,Perfumes,20
3560070883608,Eau de cologne,96,Linalool,0,Perfumes,20
3560070883608,Eau de cologne,8509,Citral Geraniol,0,Perfumes,20
3560070883608,Eau de cologne,204,Eugenol,1,Perfumes,20
3560070883608,Eau de cologne,34,Lactic Acid,1,Perfumes,20
3560070883608,Eau de cologne,239,Ci 19140,1,Perfumes,20
3560070884162,Sensitive Gel douche dermo-protecteur,1,Water,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,271,Sodium Laureth Sulfate,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,48,Cocamidopropyl Betaine,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,19,Glycerin,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,27,Decyl Glucoside,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,102,Sodium Chloride,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,275,Peg-7 Glyceryl Cocoate,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,4200,Peg-4 Rapeseedamide,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,90,Fragrance,0,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,34,Lactic Acid,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,93,Sodium Benzoate,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,234,Potassium Sorbate,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,4202,Octadecyl Di-T-Butyl-4-Hydroxyhydrocinnamate,1,Body_Care,2
3560070884162,Sensitive Gel douche dermo-protecteur,224,Sodium Hydroxide,1,Body_Care,2
3560070885466,Eau coiffante fixation naturelle,1,Water,1,Other,19
3560070885466,Eau coiffante fixation naturelle,156,Alcohol Denat,1,Other,19
3560070885466,Eau coiffante fixation naturelle,491,Pvp,1,Other,19
3560070885466,Eau coiffante fixation naturelle,90,Fragrance,0,Other,19
3560070885466,Eau coiffante fixation naturelle,155,Propylene Glycol,1,Other,19
3560070885466,Eau coiffante fixation naturelle,223,Panthenol,1,Other,19
3560070885466,Eau coiffante fixation naturelle,1218,Polyquaternium-11,1,Other,19
3560070885466,Eau coiffante fixation naturelle,1119,Niacinamide,1,Other,19
3560070885466,Eau coiffante fixation naturelle,50,Citric Acid,1,Other,19
3560070885466,Eau coiffante fixation naturelle,37,Sorbitol,1,Other,19
3560070885466,Eau coiffante fixation naturelle,8,Oil,1,Other,19
3560070885466,Eau coiffante fixation naturelle,224,Sodium Hydroxide,1,Other,19
3560070885466,Eau coiffante fixation naturelle,8579,Commiphora Abyssinica Resin Extract,1,Other,19
3560070885466,Eau coiffante fixation naturelle,181,Ci 42090,1,Other,19
3560070885466,Eau coiffante fixation naturelle,392,Ci 17200,1,Other,19
3560070886388,24HR Neutro Deodorant Stick,155,Propylene Glycol,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,1,Water,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,19,Glycerin,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,373,Palmitic Acid,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,158,Stearic Acid,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,2333,Styreneacrylates Copolymer,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,90,Fragrance,0,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,8,Oil,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,224,Sodium Hydroxide,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,190,Ethylhexylglycerin,0,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,42,Sodium Lauryl Sulfate,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,7,Tocopherol,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,957,Cinnamyl Alcohol,1,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,125,Citral,0,Deodorants,4
3560070886388,24HR Neutro Deodorant Stick,97,Limonene,0,Deodorants,4
3560070890330,Soin de jour hydratant fondant,1,Water,1,Other,19
3560070890330,Soin de jour hydratant fondant,61,Dimethicone,1,Other,19
3560070890330,Soin de jour hydratant fondant,336,Urea,1,Other,19
3560070890330,Soin de jour hydratant fondant,19,Glycerin,1,Other,19
3560070890330,Soin de jour hydratant fondant,467,Squalane,1,Other,19
3560070890330,Soin de jour hydratant fondant,57,Butylene Glycol,1,Other,19
3560070890330,Soin de jour hydratant fondant,323,Methylpropanediol,1,Other,19
3560070890330,Soin de jour hydratant fondant,759,Ppg-3 Myristyl Ether,1,Other,19
3560070890330,Soin de jour hydratant fondant,236,Polyacrylamide,1,Other,19
3560070890330,Soin de jour hydratant fondant,74,Tocopheryl Acetate,1,Other,19
3560070890330,Soin de jour hydratant fondant,226,C13-14 Isoparaffin,1,Other,19
3560070890330,Soin de jour hydratant fondant,305,Methylparaben,1,Other,19
3560070890330,Soin de jour hydratant fondant,21,Phenoxyethanol,0,Other,19
3560070890330,Soin de jour hydratant fondant,90,Fragrance,0,Other,19
3560070890330,Soin de jour hydratant fondant,4277,Pyridoxine Hcl,1,Other,19
3560070890330,Soin de jour hydratant fondant,163,Carbomer,1,Other,19
3560070890330,Soin de jour hydratant fondant,329,Acrylatesc10-30 Alkyl Acrylate Crosspolymer,1,Other,19
3560070890330,Soin de jour hydratant fondant,207,Tetrasodium Edta,1,Other,19
3560070890330,Soin de jour hydratant fondant,227,Laureth-7,1,Other,19
3560070890330,Soin de jour hydratant fondant,224,Sodium Hydroxide,1,Other,19
3560070890330,Soin de jour hydratant fondant,344,Ethylparaben,1,Other,19
3560070890330,Soin de jour hydratant fondant,304,Propylparaben,1,Other,19
3560070890330,Soin de jour hydratant fondant,350,Butylparaben,1,Other,19
3560070890330,Soin de jour hydratant fondant,1900,Magnesium Sulfate,1,Other,19
3560070890330,Soin de jour hydratant fondant,93,Sodium Benzoate,1,Other,19
3560070890330,Soin de jour hydratant fondant,173,Citronellol,1,Other,19
3560070890330,Soin de jour hydratant fondant,96,Linalool,0,Other,19
3560070890330,Soin de jour hydratant fondant,50,Citric Acid,1,Other,19
3560070890330,Soin de jour hydratant fondant,234,Potassium Sorbate,1,Other,19
3560070890330,Soin de jour hydratant fondant,3038,Zinc Sulfate,1,Other,19
3560070890330,Soin de jour hydratant fondant,98,Geraniol,0,Other,19
3560070890330,Soin de jour hydratant fondant,165,Bht,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,1,Water,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,19,Glycerin,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,3128,Ethylhexyl,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,2726,Stearate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,57,Butylene Glycol,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,876,Zea Mays Starch,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,8,Oil,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,352,Coco-Caprylatecaprate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,346,Capryliccapric Triglyceride,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,437,Alcohol,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,338,Stearyl Alcohol,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,61,Dimethicone,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,161,Cetyl Alcohol,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,420,Sorbitan Stearate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,220,Peg-100 Stearate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,84,Glyceryl Stearate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,146,Butyrospermum Parkii Butter,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,325,Pyrus Malus Fruit Extract,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,6001,Copernicia Cerifera Cera,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,120,Benzyl Alcohol,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,90,Fragrance,0,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,10572,Ammonium Acryloydimethyltauratevp Copolymer,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,190,Ethylhexylglycerin,0,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,10681,Ethyl Linoleate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,328,Mica,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,208,Sodium Hyaluronate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,23,Allantoin,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,74,Tocopheryl Acetate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,598,Retinyl Palmitate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,290,Ci 77891,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,49,Xanthan Gum,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,207,Tetrasodium Edta,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,93,Sodium Benzoate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,224,Sodium Hydroxide,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,50,Citric Acid,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,234,Potassium Sorbate,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,326,Aphloia Theiformis Leaf Extract,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,7,Tocopherol,1,Other,19
3560070890514,Soin revitalisant anti-rides Nuit,2012,Propyl Gallate,1,Other,19
3560070890637,Lait démaquillant douceur,1,Water,1,Face_Care,6
3560070890637,Lait démaquillant douceur,339,Paraffinum Liquidum,1,Face_Care,6
3560070890637,Lait démaquillant douceur,233,Ceteth-20,1,Face_Care,6
3560070890637,Lait démaquillant douceur,158,Stearic Acid,1,Face_Care,6
3560070890637,Lait démaquillant douceur,420,Sorbitan Stearate,1,Face_Care,6
3560070890637,Lait démaquillant douceur,161,Cetyl Alcohol,1,Face_Care,6
3560070890637,Lait démaquillant douceur,155,Propylene Glycol,1,Face_Care,6
3560070890637,Lait démaquillant douceur,19,Glycerin,1,Face_Care,6
3560070890637,Lait démaquillant douceur,324,Betaine,1,Face_Care,6
3560070890637,Lait démaquillant douceur,21,Phenoxyethanol,0,Face_Care,6
3560070890637,Lait démaquillant douceur,90,Fragrance,0,Face_Care,6
3560070890637,Lait démaquillant douceur,305,Methylparaben,1,Face_Care,6
3560070890637,Lait démaquillant douceur,163,Carbomer,1,Face_Care,6
3560070890637,Lait démaquillant douceur,74,Tocopheryl Acetate,1,Face_Care,6
3560070890637,Lait démaquillant douceur,207,Tetrasodium Edta,1,Face_Care,6
3560070890637,Lait démaquillant douceur,224,Sodium Hydroxide,1,Face_Care,6
3560070890637,Lait démaquillant douceur,7,Tocopherol,1,Face_Care,6
3560070890637,Lait démaquillant douceur,153,Gossypium Herbaceum Extract,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,1,Water,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,525,Isododecane,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,61,Dimethicone,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,323,Methylpropanediol,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,3788,Hexyl Laurate,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,102,Sodium Chloride,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,120,Benzyl Alcohol,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,281,Salicylic Acid,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,3268,Phenethyl Alcohol,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,316,Caprylylcapryl Glucoside,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,19,Glycerin,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,889,Potassium Hydroxide,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,4727,Iris Florentina Root Extract,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,93,Sodium Benzoate,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,234,Potassium Sorbate,1,Face_Care,6
3560070890996,Démaquillant waterproof démaquillage express,5928,Ci 61565,1,Face_Care,6
3560070892662,Stick lèvres réparateur à l'huile de noix,353,Octyldodecanol,1,Makeup,13
3560070892662,Stick lèvres réparateur à l'huile de noix,339,Paraffinum Liquidum,1,Makeup,13
